generation,fitness,num_collisions
42461,1484.850000,4189
42462,1461.495000,4510
42463,1541.065000,3984
42464,1575.190000,3765
42465,1431.675000,4379
42466,1434.470000,4445
42467,1549.955000,4049
42468,1552.475000,3964
42469,1534.575000,3865
42470,1406.175000,4543
42471,1457.505000,4184
42472,1529.650000,5789
42473,1397.015000,4413
42474,1517.920000,4191
42475,1586.150000,3797
42476,1433.545000,4506
42477,1448.520000,4374
42478,1486.735000,4181
42479,1541.360000,3850
42480,1515.080000,4092
42481,1541.245000,3770
42482,1517.045000,3851
42483,1458.310000,4205
42484,1499.700000,5988
42485,1545.160000,3924
42486,1531.515000,3875
42487,1492.375000,4390
42488,1453.770000,4391
42489,1556.590000,3982
42490,1594.780000,4030
42491,1424.835000,4524
42492,1434.685000,4332
42493,1480.375000,4141
42494,1496.110000,4206
42495,1463.215000,4489
42496,1481.740000,4267
42497,1482.620000,4281
42498,1589.495000,3917
42499,1592.485000,3628
42500,1473.935000,4414
42501,1561.685000,3828
42502,1449.630000,4283
42503,1462.265000,4269
42504,1393.360000,4725
42505,1453.260000,4311
42506,1386.070000,6158
42507,1478.185000,4107
42508,1477.815000,4263
42509,1474.305000,4081
42510,1536.430000,4092
42511,1533.135000,4177
42512,1505.305000,4072
42513,1468.715000,4191
42514,1573.305000,3826
42515,1466.540000,4310
42516,1447.315000,4320
42517,1502.725000,4161
42518,1513.390000,4143
42519,1487.420000,4371
42520,1587.110000,3918
42521,1577.760000,3519
42522,1416.785000,4425
42523,1515.705000,4016
42524,1483.195000,4137
42525,1461.730000,4336
42526,1379.850000,4615
42527,1557.450000,4041
42528,1505.045000,4095
42529,1423.440000,4450
42530,1407.580000,4629
42531,1533.565000,4151
42532,1548.660000,3998
42533,1488.460000,4315
42534,1401.305000,4387
42535,1471.360000,4392
42536,1524.500000,3879
42537,1449.200000,4567
42538,1457.305000,4646
42539,1523.630000,3931
42540,1469.810000,4033
42541,1596.730000,3863
42542,1577.700000,3859
42543,1528.945000,4123
42544,1429.245000,4567
42545,1550.125000,4086
42546,1470.200000,4268
42547,1426.250000,6805
42548,1501.565000,4203
42549,1549.320000,3945
42550,1462.145000,5328
42551,1508.015000,4064
42552,1541.975000,4000
42553,1493.355000,3984
42554,1562.195000,3751
42555,1416.725000,4638
42556,1585.015000,4003
42557,1548.830000,3978
42558,1520.190000,3966
42559,1503.985000,3912
42560,1562.120000,3932
42561,1596.620000,3789
42562,1513.705000,4109
42563,1500.450000,4415
42564,1505.820000,4000
42565,1424.235000,4541
42566,1489.250000,4167
42567,1536.005000,3840
42568,1656.045000,3448
42569,1518.400000,4103
42570,1438.120000,4434
42571,1439.840000,4447
42572,1445.345000,4404
42573,1486.865000,3996
42574,1400.630000,4275
42575,1567.785000,3782
42576,1387.605000,4583
42577,1552.490000,3842
42578,1560.500000,3703
42579,1543.570000,3755
42580,1434.960000,4088
42581,1464.095000,4371
42582,1533.720000,3930
42583,1450.060000,4275
42584,1487.725000,4197
42585,1467.665000,4486
42586,1444.875000,4303
42587,1536.230000,4006
42588,1520.030000,4155
42589,1449.340000,4232
42590,1488.385000,4300
42591,1427.560000,4430
42592,1489.545000,3966
42593,1529.510000,3888
42594,1587.470000,3671
42595,1445.430000,4301
42596,1488.685000,4198
42597,1434.160000,4689
42598,1524.330000,4092
42599,1640.850000,3563
42600,1508.130000,4116
42601,1482.755000,4468
42602,1443.255000,4463
42603,1416.070000,6324
42604,1446.480000,4421
42605,1453.790000,4341
42606,1467.490000,4049
42607,1493.500000,3989
42608,1432.280000,4645
42609,1479.490000,4338
42610,1622.180000,3534
42611,1581.665000,3996
42612,1508.280000,4009
42613,1484.485000,5536
42614,1538.345000,3744
42615,1520.650000,3919
42616,1521.965000,3963
42617,1561.935000,3927
42618,1526.665000,4055
42619,1385.775000,4292
42620,1455.095000,4197
42621,1349.685000,4681
42622,1530.060000,3875
42623,1568.705000,3779
42624,1401.140000,4514
42625,1496.565000,4113
42626,1662.300000,3362
42627,1540.020000,3509
42628,1408.285000,4322
42629,1489.770000,3972
42630,1493.745000,4144
42631,1404.555000,4402
42632,1495.845000,3853
42633,1476.400000,4078
42634,1463.585000,4190
42635,1437.990000,4243
42636,1345.955000,4616
42637,1525.765000,3985
42638,1393.220000,4434
42639,1410.970000,4135
42640,1587.130000,3692
42641,1426.960000,4317
42642,1555.830000,3870
42643,1460.380000,4199
42644,1523.400000,3859
42645,1466.135000,4324
42646,1396.685000,4334
42647,1526.690000,3864
42648,1444.495000,4379
42649,1444.120000,4465
42650,1473.420000,3758
42651,1497.730000,4206
42652,1564.670000,3888
42653,1568.625000,3741
42654,1450.600000,4614
42655,1581.785000,4001
42656,1397.555000,4511
42657,1552.775000,3945
42658,1597.900000,3842
42659,1488.460000,4216
42660,1560.215000,4130
42661,1549.660000,4076
42662,1549.695000,4023
42663,1538.940000,4119
42664,1521.125000,4186
42665,1567.905000,4014
42666,1431.550000,4373
42667,1488.955000,4153
42668,1526.800000,4026
42669,1475.275000,4414
42670,1616.690000,3590
42671,1436.875000,4287
42672,1530.650000,3737
42673,1540.665000,3939
42674,1487.995000,4246
42675,1529.295000,3996
42676,1529.435000,3990
42677,1617.725000,3524
42678,1440.975000,4217
42679,1454.445000,4357
42680,1515.360000,3856
42681,1456.555000,4294
42682,1440.815000,4379
42683,1428.740000,4662
42684,1479.895000,4387
42685,1596.920000,3846
42686,1510.580000,4064
42687,1498.540000,4299
42688,1527.850000,4043
42689,1559.210000,4137
42690,1470.055000,4572
42691,1645.235000,3608
42692,1584.165000,3964
42693,1516.190000,4016
42694,1535.695000,4130
42695,1546.950000,4162
42696,1401.580000,4606
42697,1526.990000,4256
42698,1527.335000,3904
42699,1450.955000,4144
42700,1433.250000,4595
42701,1579.195000,3709
42702,1480.525000,4399
42703,1523.795000,4174
42704,1404.975000,4439
42705,1478.710000,4320
42706,1566.130000,4119
42707,1456.200000,4400
42708,1439.275000,4262
42709,1484.690000,4635
42710,1556.340000,3787
42711,1550.240000,3920
42712,1561.310000,3983
42713,1490.975000,4294
42714,1435.355000,4367
42715,1542.545000,3991
42716,1489.115000,4232
42717,1599.955000,3809
42718,1521.480000,4196
42719,1443.375000,4390
42720,1505.925000,4321
42721,1499.670000,4189
42722,1439.360000,4551
42723,1408.510000,4575
42724,1446.075000,4310
42725,1470.665000,4220
42726,1508.445000,3930
42727,1478.290000,4519
42728,1469.070000,4351
42729,1467.330000,4617
42730,1449.555000,6535
42731,1498.570000,4287
42732,1483.750000,4366
42733,1497.030000,4252
42734,1518.230000,6426
42735,1564.675000,3917
42736,1515.750000,4019
42737,1501.160000,4325
42738,1406.730000,4433
42739,1440.725000,4473
42740,1557.905000,3952
42741,1491.920000,3832
42742,1385.590000,4805
42743,1465.260000,4183
42744,1524.150000,4092
42745,1426.115000,4391
42746,1510.185000,4026
42747,1514.965000,4160
42748,1476.455000,4050
42749,1466.245000,4531
42750,1517.030000,4337
42751,1569.715000,3964
42752,1500.725000,4141
42753,1469.070000,4347
42754,1476.915000,4300
42755,1563.845000,3921
42756,1469.165000,4215
42757,1610.260000,3492
42758,1500.025000,4175
42759,1621.935000,3580
42760,1585.945000,3924
42761,1512.545000,4072
42762,1493.575000,4018
42763,1456.815000,4256
42764,1525.390000,3899
42765,1441.470000,4506
42766,1517.750000,4335
42767,1429.355000,4284
42768,1489.905000,4317
42769,1448.545000,4522
42770,1465.700000,4079
42771,1495.550000,5985
42772,1430.065000,4561
42773,1457.195000,4260
42774,1479.115000,4002
42775,1469.435000,4255
42776,1490.935000,4251
42777,1417.550000,5508
42778,1343.955000,7051
42779,1488.435000,4221
42780,1556.065000,3967
42781,1465.560000,4151
42782,1681.510000,3409
42783,1500.330000,4137
42784,1539.030000,4246
42785,1403.465000,4249
42786,1399.040000,4306
42787,1419.950000,4452
42788,1551.650000,3739
42789,1488.395000,4362
42790,1491.220000,4142
42791,1530.980000,4283
42792,1472.350000,4388
42793,1497.285000,3957
42794,1537.905000,4061
42795,1432.585000,4581
42796,1526.890000,4307
42797,1421.515000,4545
42798,1489.250000,4219
42799,1514.520000,4026
42800,1387.585000,17272
42801,1525.500000,4040
42802,1469.045000,4268
42803,1542.340000,4070
42804,1474.950000,4343
42805,1451.045000,4221
42806,1558.860000,3899
42807,1481.725000,4371
42808,1468.740000,4386
42809,1456.675000,4547
42810,1494.785000,4181
42811,1508.225000,4067
42812,1419.425000,4431
42813,1433.270000,4395
42814,1487.815000,4253
42815,1477.830000,4367
42816,1485.735000,3957
42817,1519.835000,4125
42818,1499.755000,4060
42819,1582.350000,3851
42820,1430.975000,4449
42821,1417.985000,4368
42822,1339.385000,5170
42823,1530.100000,4314
42824,1435.345000,4203
42825,1507.965000,4052
42826,1502.470000,4110
42827,1491.145000,4086
42828,1455.665000,4718
42829,1561.295000,3744
42830,1516.415000,4171
42831,1476.255000,4208
42832,1409.950000,4560
42833,1460.695000,4138
42834,1462.745000,4320
42835,1413.935000,4294
42836,1446.580000,4140
42837,1368.495000,4697
42838,1515.880000,3924
42839,1526.350000,4176
42840,1511.295000,4227
42841,1451.380000,4249
42842,1503.310000,4280
42843,1518.120000,4159
42844,1573.005000,3930
42845,1526.965000,4049
42846,1641.395000,3743
42847,1468.645000,4334
42848,1521.770000,4210
42849,1405.365000,4469
42850,1578.270000,3974
42851,1471.895000,4670
42852,1478.100000,4380
42853,1398.680000,4847
42854,1495.730000,4389
42855,1452.250000,4416
42856,1420.645000,4521
42857,1451.050000,4617
42858,1536.960000,4026
42859,1611.135000,3588
42860,1467.125000,4273
42861,1526.590000,4123
42862,1479.030000,4374
42863,1468.480000,4505
42864,1515.415000,4287
42865,1479.945000,27001
42866,1484.625000,4419
42867,1474.290000,4336
42868,1500.000000,4300
42869,1566.610000,4116
42870,1627.720000,3720
42871,1475.075000,4604
42872,1568.440000,4069
42873,1560.680000,4144
42874,1458.295000,4595
42875,1494.730000,4209
42876,1555.350000,4175
42877,1523.795000,4314
42878,1504.495000,4376
42879,1526.905000,4034
42880,1621.180000,3774
42881,1526.250000,4177
42882,1533.590000,3920
42883,1450.640000,4128
42884,1556.205000,4056
42885,1497.295000,4265
42886,1523.770000,4181
42887,1476.480000,4334
42888,1424.065000,4406
42889,1560.100000,4158
42890,1465.840000,4461
42891,1397.335000,4726
42892,1543.120000,4255
42893,1406.710000,4730
42894,1435.590000,15656
42895,1559.415000,4013
42896,1494.420000,4381
42897,1437.485000,4434
42898,1622.110000,3877
42899,1433.360000,4623
42900,1539.170000,3921
42901,1526.570000,3885
42902,1569.800000,3878
42903,1353.055000,4874
42904,1446.235000,4325
42905,1422.750000,4610
42906,1431.850000,4788
42907,1553.585000,3779
42908,1564.385000,3800
42909,1597.765000,3711
42910,1415.295000,4260
42911,1540.920000,3995
42912,1594.555000,3859
42913,1647.920000,3648
42914,1319.050000,4952
42915,1580.160000,3788
42916,1426.655000,4440
42917,1539.875000,3998
42918,1565.370000,3863
42919,1564.920000,3948
42920,1435.115000,4429
42921,1523.435000,4175
42922,1469.340000,4527
42923,1548.145000,3987
42924,1523.935000,4169
42925,1470.050000,4058
42926,1529.070000,4188
42927,1411.505000,4761
42928,1449.930000,4357
42929,1501.835000,4130
42930,1493.620000,4309
42931,1557.690000,3985
42932,1471.410000,4237
42933,1630.250000,3692
42934,1550.505000,4185
42935,1505.040000,4066
42936,1516.450000,4166
42937,1445.010000,4347
42938,1485.015000,4364
42939,1414.140000,4739
42940,1519.120000,4026
42941,1513.675000,4506
42942,1602.030000,3792
42943,1471.640000,4355
42944,1549.960000,3910
42945,1453.340000,4328
42946,1517.225000,3972
42947,1496.700000,4321
42948,1539.510000,4181
42949,1450.965000,4460
42950,1444.325000,4450
42951,1658.185000,3593
42952,1467.155000,4539
42953,1377.275000,5048
42954,1512.580000,4188
42955,1522.885000,4026
42956,1484.630000,4109
42957,1482.840000,4178
42958,1534.350000,4173
42959,1503.485000,4191
42960,1557.675000,4353
42961,1466.790000,4198
42962,1335.620000,4845
42963,1539.605000,3847
42964,1522.865000,4030
42965,1476.920000,4103
42966,1486.335000,3984
42967,1600.790000,3705
42968,1466.045000,4249
42969,1488.155000,4241
42970,1590.085000,3714
42971,1497.365000,4034
42972,1527.935000,4173
42973,1514.850000,4202
42974,1590.485000,3929
42975,1508.485000,3986
42976,1525.360000,3958
42977,1511.305000,4144
42978,1450.205000,4204
42979,1545.345000,4146
42980,1442.570000,4494
42981,1520.340000,4154
42982,1552.480000,4014
42983,1487.290000,4258
42984,1480.100000,4331
42985,1420.830000,4575
42986,1470.315000,4447
42987,1445.000000,4545
42988,1559.230000,3825
42989,1446.350000,4286
42990,1489.725000,4483
42991,1508.445000,4294
42992,1430.530000,4488
42993,1515.415000,4077
42994,1539.280000,3956
42995,1517.665000,4134
42996,1492.870000,4030
42997,1522.945000,4137
42998,1556.290000,3906
42999,1415.875000,4682
43000,1534.380000,3948
43001,1438.555000,4561
43002,1575.755000,4098
43003,1546.690000,4018
43004,1432.525000,4118
43005,1523.805000,13856
43006,1424.425000,4549
43007,1466.805000,4335
43008,1408.300000,4626
43009,1566.350000,4080
43010,1595.130000,3682
43011,1464.900000,4617
43012,1390.450000,4630
43013,1607.255000,3917
43014,1502.605000,4398
43015,1617.035000,3637
43016,1540.940000,4082
43017,1444.185000,4470
43018,1391.265000,4499
43019,1625.145000,3475
43020,1488.995000,4139
43021,1538.005000,3796
43022,1463.295000,4052
43023,1416.225000,4537
43024,1499.695000,4288
43025,1524.530000,3978
43026,1451.985000,4197
43027,1518.160000,4113
43028,1466.725000,4060
43029,1438.910000,4438
43030,1582.785000,3742
43031,1459.680000,5298
43032,1451.445000,4541
43033,1490.315000,4363
43034,1476.345000,4256
43035,1511.285000,4325
43036,1565.030000,4205
43037,1461.400000,4390
43038,1452.555000,4268
43039,1477.870000,4196
43040,1465.255000,4463
43041,1396.345000,4804
43042,1515.305000,4365
43043,1398.425000,4481
43044,1527.925000,4114
43045,1480.165000,4399
43046,1399.745000,4577
43047,1457.120000,4328
43048,1486.340000,4098
43049,1453.220000,4162
43050,1551.285000,3898
43051,1553.190000,4064
43052,1556.960000,3943
43053,1512.130000,3983
43054,1568.580000,3864
43055,1536.365000,3974
43056,1427.340000,4501
43057,1434.315000,4429
43058,1509.270000,4191
43059,1531.125000,4271
43060,1475.630000,4154
43061,1427.730000,4658
43062,1486.750000,4431
43063,1461.405000,4591
43064,1433.485000,4599
43065,1475.965000,4137
43066,1488.110000,4253
43067,1572.985000,4096
43068,1550.005000,3796
43069,1486.910000,4251
43070,1496.895000,4187
43071,1492.590000,4285
43072,1508.090000,4018
43073,1598.190000,3821
43074,1514.170000,4087
43075,1598.430000,3937
43076,1476.460000,4286
43077,1550.295000,3796
43078,1551.900000,4009
43079,1412.005000,6716
43080,1433.935000,4561
43081,1404.070000,4548
43082,1544.495000,4037
43083,1470.710000,4429
43084,1493.285000,4123
43085,1643.675000,3648
43086,1472.240000,4132
43087,1557.515000,4004
43088,1408.170000,4696
43089,1485.180000,4122
43090,1527.015000,4200
43091,1515.300000,4044
43092,1440.715000,4537
43093,1447.425000,5122
43094,1510.920000,4115
43095,1544.530000,4266
43096,1429.565000,4517
43097,1570.155000,3698
43098,1492.960000,4244
43099,1528.260000,3914
43100,1432.345000,4390
43101,1347.985000,4924
43102,1447.800000,4550
43103,1456.805000,4295
43104,1578.065000,4048
43105,1537.365000,4221
43106,1501.105000,4256
43107,1460.355000,4268
43108,1479.120000,4154
43109,1449.305000,4311
43110,1597.280000,3866
43111,1539.460000,3980
43112,1537.645000,4194
43113,1522.560000,4122
43114,1536.870000,4129
43115,1522.360000,4025
43116,1445.960000,4568
43117,1516.050000,4055
43118,1495.370000,4209
43119,1569.315000,4148
43120,1446.935000,4341
43121,1378.490000,4541
43122,1471.350000,4324
43123,1414.935000,4482
43124,1351.135000,4671
43125,1447.895000,4133
43126,1460.920000,4335
43127,1402.885000,4424
43128,1497.410000,4017
43129,1400.855000,4268
43130,1397.925000,4634
43131,1445.960000,4445
43132,1417.715000,4639
43133,1411.420000,4054
43134,1474.740000,4302
43135,1512.745000,4378
43136,1498.015000,4317
43137,1467.055000,4365
43138,1458.740000,4213
43139,1454.795000,4151
43140,1496.670000,4092
43141,1478.430000,4108
43142,1529.135000,3842
43143,1517.525000,4162
43144,1483.040000,4242
43145,1487.600000,3945
43146,1489.255000,4293
43147,1455.575000,4481
43148,1542.560000,3839
43149,1590.120000,3865
43150,1591.415000,3907
43151,1481.800000,4238
43152,1538.365000,4088
43153,1488.580000,4978
43154,1575.960000,3954
43155,1525.875000,3935
43156,1500.360000,4101
43157,1438.215000,4628
43158,1560.040000,3793
43159,1313.000000,4911
43160,1599.415000,3716
43161,1531.595000,3907
43162,1573.990000,3850
43163,1438.635000,4317
43164,1411.405000,4629
43165,1417.300000,4682
43166,1513.070000,4155
43167,1555.410000,3805
43168,1502.875000,4199
43169,1499.310000,4219
43170,1475.385000,4220
43171,1506.110000,4043
43172,1443.290000,4559
43173,1430.780000,6637
43174,1539.270000,3960
43175,1530.505000,3855
43176,1584.340000,3734
43177,1455.905000,4244
43178,1502.200000,4063
43179,1562.400000,3763
43180,1477.930000,5437
43181,1483.445000,4320
43182,1537.605000,3968
43183,1390.340000,4330
43184,1421.665000,4546
43185,1460.450000,4399
43186,1571.990000,3677
43187,1534.575000,3947
43188,1559.140000,4046
43189,1457.720000,4225
43190,1534.035000,3872
43191,1420.125000,4596
43192,1543.995000,3866
43193,1405.025000,4474
43194,1556.485000,3793
43195,1360.910000,4684
43196,1515.215000,4055
43197,1514.170000,4137
43198,1639.330000,3561
43199,1571.605000,3717
43200,1453.095000,4478
43201,1553.715000,4064
43202,1585.430000,3919
43203,1452.465000,4551
43204,1546.060000,4178
43205,1700.195000,3176
43206,1551.035000,4083
43207,1484.875000,4340
43208,1497.905000,4231
43209,1420.535000,4433
43210,1520.045000,4174
43211,1478.285000,4489
43212,1557.245000,4017
43213,1516.480000,4391
43214,1614.150000,3932
43215,1560.340000,3912
43216,1547.005000,4058
43217,1505.970000,4408
43218,1460.570000,4481
43219,1538.695000,4123
43220,1492.150000,4332
43221,1583.045000,3875
43222,1512.350000,4120
43223,1575.950000,4023
43224,1463.010000,4202
43225,1578.620000,3844
43226,1566.485000,3863
43227,1518.900000,4347
43228,1504.815000,4121
43229,1599.670000,3917
43230,1529.525000,4174
43231,1509.755000,4195
43232,1575.270000,3759
43233,1432.710000,4623
43234,1425.140000,5334
43235,1560.620000,3844
43236,1560.680000,3885
43237,1444.225000,4488
43238,1499.180000,4164
43239,1495.545000,4504
43240,1465.230000,4366
43241,1458.695000,4252
43242,1514.730000,4053
43243,1567.660000,4029
43244,1451.725000,4318
43245,1395.410000,4508
43246,1399.945000,4478
43247,1509.895000,4069
43248,1533.755000,3921
43249,1498.550000,4010
43250,1435.280000,4383
43251,1408.875000,4551
43252,1453.875000,4061
43253,1390.065000,4652
43254,1503.365000,4180
43255,1492.535000,4544
43256,1466.425000,4084
43257,1518.050000,4111
43258,1416.150000,4320
43259,1576.395000,3819
43260,1607.320000,3696
43261,1538.240000,3937
43262,1480.075000,4446
43263,1583.890000,3617
43264,1401.730000,4476
43265,1592.110000,3835
43266,1600.195000,3998
43267,1369.535000,4815
43268,1470.720000,4461
43269,1446.895000,4196
43270,1560.965000,3900
43271,1502.635000,4440
43272,1437.975000,4458
43273,1470.895000,4301
43274,1451.105000,4257
43275,1517.980000,6306
43276,1439.205000,4429
43277,1523.070000,3956
43278,1438.840000,6747
43279,1441.090000,4138
43280,1479.125000,4150
43281,1424.400000,4419
43282,1387.550000,4449
43283,1473.010000,4054
43284,1523.365000,4177
43285,1426.370000,4592
43286,1421.315000,12159
43287,1543.745000,4054
43288,1385.170000,5903
43289,1538.295000,4071
43290,1514.110000,4180
43291,1467.005000,4329
43292,1472.010000,4048
43293,1523.095000,3977
43294,1520.800000,3991
43295,1406.115000,4471
43296,1577.605000,3769
43297,1549.865000,4025
43298,1493.045000,4201
43299,1475.920000,4147
43300,1536.175000,3997
43301,1500.440000,4085
43302,1480.820000,4146
43303,1520.170000,5792
43304,1519.610000,3876
43305,1469.635000,4248
43306,1436.795000,4233
43307,1561.625000,3840
43308,1469.445000,4232
43309,1464.490000,4345
43310,1451.715000,4239
43311,1550.045000,3839
43312,1471.615000,4347
43313,1508.505000,4043
43314,1479.675000,4170
43315,1535.395000,4007
43316,1485.745000,4259
43317,1536.230000,3938
43318,1576.625000,3869
43319,1437.830000,4542
43320,1533.035000,3983
43321,1401.190000,4573
43322,1403.355000,4553
43323,1462.735000,4043
43324,1577.020000,3645
43325,1531.750000,4085
43326,1431.405000,4449
43327,1496.340000,4282
43328,1503.330000,4355
43329,1504.425000,4376
43330,1549.980000,4075
43331,1483.290000,4282
43332,1432.175000,4522
43333,1583.980000,3708
43334,1575.050000,3919
43335,1549.870000,3922
43336,1494.795000,4374
43337,1540.070000,4045
43338,1512.155000,3959
43339,1360.275000,4906
43340,1610.930000,3600
43341,1540.915000,4130
43342,1501.650000,4236
43343,1388.840000,4544
43344,1543.600000,3973
43345,1453.335000,4310
43346,1528.335000,3905
43347,1497.280000,4091
43348,1560.730000,3789
43349,1497.730000,4346
43350,1490.880000,4027
43351,1442.990000,4129
43352,1517.575000,3956
43353,1571.090000,3701
43354,1505.875000,4164
43355,1503.015000,3896
43356,1548.605000,3901
43357,1504.680000,4013
43358,1546.290000,3976
43359,1460.220000,4409
43360,1456.920000,4660
43361,1528.525000,4004
43362,1471.970000,4407
43363,1484.990000,3986
43364,1507.500000,4033
43365,1626.620000,3697
43366,1567.175000,3834
43367,1492.840000,4198
43368,1493.945000,4204
43369,1481.565000,4289
43370,1502.260000,4001
43371,1466.520000,4376
43372,1384.550000,4192
43373,1525.120000,3903
43374,1483.555000,4351
43375,1464.985000,4159
43376,1515.515000,4021
43377,1565.460000,3830
43378,1453.930000,4286
43379,1305.570000,4891
43380,1516.000000,4060
43381,1532.300000,3915
43382,1414.840000,4273
43383,1428.900000,4517
43384,1570.580000,3846
43385,1453.950000,4134
43386,1535.495000,3803
43387,1428.375000,4507
43388,1376.525000,4710
43389,1547.030000,4052
43390,1440.250000,4667
43391,1446.290000,4346
43392,1465.740000,4215
43393,1507.095000,4100
43394,1477.250000,4094
43395,1584.190000,3637
43396,1496.540000,3959
43397,1488.760000,4255
43398,1526.100000,3965
43399,1485.465000,4276
43400,1525.930000,4078
43401,1421.240000,4667
43402,1482.175000,4416
43403,1430.320000,4391
43404,1448.710000,4239
43405,1515.120000,3758
43406,1484.360000,4244
43407,1457.280000,4272
43408,1512.600000,4128
43409,1520.055000,4078
43410,1445.225000,4492
43411,1391.660000,6399
43412,1399.565000,4697
43413,1432.490000,4394
43414,1405.255000,4450
43415,1582.275000,3732
43416,1445.895000,4211
43417,1506.840000,3744
43418,1477.395000,4230
43419,1454.510000,4317
43420,1530.995000,3888
43421,1463.655000,4197
43422,1475.415000,3947
43423,1439.755000,4437
43424,1332.165000,4741
43425,1450.870000,4216
43426,1523.110000,3788
43427,1582.135000,3826
43428,1470.800000,4222
43429,1412.090000,5572
43430,1496.150000,4011
43431,1428.045000,4354
43432,1474.080000,4186
43433,1479.225000,3956
43434,1505.515000,4419
43435,1481.630000,3873
43436,1439.665000,4255
43437,1398.010000,4540
43438,1483.550000,4177
43439,1350.155000,4817
43440,1541.695000,3779
43441,1468.410000,4344
43442,1414.585000,4360
43443,1446.080000,4331
43444,1515.570000,3810
43445,1499.960000,3852
43446,1572.755000,3662
43447,1442.525000,4180
43448,1435.990000,4292
43449,1530.350000,4009
43450,1436.795000,4527
43451,1456.175000,4212
43452,1566.980000,3621
43453,1498.680000,5561
43454,1542.075000,6292
43455,1484.825000,4088
43456,1409.960000,4319
43457,1450.450000,4343
43458,1548.360000,3821
43459,1556.555000,3889
43460,1412.190000,4576
43461,1424.575000,4472
43462,1493.160000,4245
43463,1487.540000,3980
43464,1495.970000,3856
43465,1475.360000,5459
43466,1452.990000,4290
43467,1430.435000,4111
43468,1468.335000,4031
43469,1497.845000,4147
43470,1409.480000,4395
43471,1426.415000,4248
43472,1466.390000,4236
43473,1526.905000,3898
43474,1445.595000,4278
43475,1531.790000,3971
43476,1410.555000,4848
43477,1578.255000,3884
43478,1455.535000,4594
43479,1406.770000,4270
43480,1488.035000,3969
43481,1583.460000,3621
43482,1432.655000,4625
43483,1485.635000,4205
43484,1482.570000,4694
43485,1519.410000,3922
43486,1506.355000,3934
43487,1521.065000,4058
43488,1374.155000,4533
43489,1481.490000,4103
43490,1460.400000,4184
43491,1592.425000,3680
43492,1482.260000,3991
43493,1480.160000,4274
43494,1359.290000,4601
43495,1462.780000,4327
43496,1472.230000,4321
43497,1549.975000,3543
43498,1524.880000,4155
43499,1481.910000,4171
43500,1457.505000,4249
43501,1429.235000,4568
43502,1467.900000,4245
43503,1479.810000,4215
43504,1551.690000,3912
43505,1609.740000,3663
43506,1578.950000,3915
43507,1452.125000,4368
43508,1535.065000,4025
43509,1428.495000,4600
43510,1509.410000,4151
43511,1455.805000,4483
43512,1493.165000,4173
43513,1447.655000,4649
43514,1558.595000,4026
43515,1619.835000,3751
43516,1468.895000,4366
43517,1449.475000,4458
43518,1515.535000,4060
43519,1459.180000,4405
43520,1476.975000,4098
43521,1487.985000,4108
43522,1477.065000,4108
43523,1502.895000,3997
43524,1536.110000,4026
43525,1545.120000,3761
43526,1420.365000,4377
43527,1435.410000,4414
43528,1422.075000,4282
43529,1329.240000,4571
43530,1441.405000,4238
43531,1460.670000,4180
43532,1535.810000,3694
43533,1366.355000,4573
43534,1501.280000,4163
43535,1392.665000,4358
43536,1486.545000,4495
43537,1456.540000,3986
43538,1480.815000,4169
43539,1620.425000,3412
43540,1599.655000,3742
43541,1460.955000,6327
43542,1512.600000,4102
43543,1396.165000,4643
43544,1443.275000,4292
43545,1415.745000,4501
43546,1662.565000,3461
43547,1543.890000,4053
43548,1522.235000,4313
43549,1459.815000,4600
43550,1592.990000,3828
43551,1499.795000,4211
43552,1435.245000,4307
43553,1499.095000,4203
43554,1502.920000,4070
43555,1473.910000,4181
43556,1443.880000,4306
43557,1643.685000,3327
43558,1612.040000,3608
43559,1444.890000,4289
43560,1575.040000,3882
43561,1506.860000,4096
43562,1539.540000,3955
43563,1480.435000,4408
43564,1387.140000,4669
43565,1508.885000,4132
43566,1541.695000,4123
43567,1564.635000,3710
43568,1488.490000,4231
43569,1422.055000,5889
43570,1449.635000,4243
43571,1505.405000,4085
43572,1455.310000,4162
43573,1469.950000,4030
43574,1489.375000,3828
43575,1430.790000,4445
43576,1453.165000,4082
43577,1434.970000,4189
43578,1538.895000,3927
43579,1526.695000,4033
43580,1510.575000,4057
43581,1498.900000,4094
43582,1507.825000,4238
43583,1455.845000,4449
43584,1412.075000,4518
43585,1553.455000,3890
43586,1490.075000,4093
43587,1475.580000,4256
43588,1474.315000,3745
43589,1426.300000,4367
43590,1429.115000,4501
43591,1518.175000,3843
43592,1477.720000,4141
43593,1456.960000,4126
43594,1510.370000,3750
43595,1514.220000,4079
43596,1467.225000,4402
43597,1397.420000,4521
43598,1480.775000,4083
43599,1508.155000,4223
43600,1493.975000,4197
43601,1467.550000,4234
43602,1565.650000,3822
43603,1535.660000,4120
43604,1451.195000,4388
43605,1466.460000,4270
43606,1524.470000,5984
43607,1475.310000,4029
43608,1565.325000,3930
43609,1428.840000,4501
43610,1561.885000,3958
43611,1507.880000,4528
43612,1559.720000,3993
43613,1545.695000,4005
43614,1484.340000,4311
43615,1534.295000,3860
43616,1468.225000,4445
43617,1447.155000,4644
43618,1527.645000,3987
43619,1414.585000,4613
43620,1426.635000,4568
43621,1456.080000,4475
43622,1566.650000,3728
43623,1441.845000,4400
43624,1595.900000,3871
43625,1446.030000,4625
